Fecha de contabilización;Nombre de proyecto;Nombre de cuenta;Glosa de línea;Comprobante;Prefijo;Número folio;Monto;Valor UF;Total UF
03-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192314;;;765;$27.010,03;UF  0,03
03-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192316;;;853;$27.010,03;UF  0,03
03-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192318;;;11.816,00;$27.010,03;UF  0,44
03-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192322;;;1.430,00;$27.010,03;UF  0,05
03-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192323;;;640;$27.010,03;UF  0,02
03-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192324;;;3.190,00;$27.010,03;UF  0,12
03-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192325;;;1814;$27.010,03;UF  0,07
03-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192327;;;6.829,00;$27.010,03;UF  0,25
03-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192329;;;853;$27.010,03;UF  0,03
03-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192330;;;2.443,00;$27.010,03;UF  0,09
03-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192332;;;2.600,00;$27.010,03;UF  0,10
03-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192333;;;2895;$27.010,03;UF  0,11
03-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192334;;;1.465,00;$27.010,03;UF  0,05
03-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192335;;;7670;$27.010,03;UF  0,28
03-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192336;;;2.443,00;$27.010,03;UF  0,09
03-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192338;;;20.714,00;$27.010,03;UF  0,77
03-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192339;;;1590;$27.010,03;UF  0,06
03-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192341;;;77.439,00;$27.010,03;UF  2,87
03-05-2019;Las Condes;Gastos por Arriendos Operacionales;FE-21120-DOM S.A.;1214107;FE;21120;151.912,00;$27.010,03;UF  5,62
04-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192391;;;853;$27.011,83;UF  0,03
04-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192392;;;1590;$27.011,83;UF  0,06
04-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192393;;;8.805,00;$27.011,83;UF  0,33
04-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192394;;;4.668,00;$27.011,83;UF  0,17
04-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192395;;;6.782,00;$27.011,83;UF  0,25
04-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192396;;;134540;$27.011,83;UF  4,98
04-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192397;;;89.600,00;$27.011,83;UF  3,32
04-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192398;;;1.280,00;$27.011,83;UF  0,05
04-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192399;;;10950;$27.011,83;UF  0,41
04-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192400;;;4.969,00;$27.011,83;UF  0,18
04-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192404;;;55.760,00;$27.011,83;UF  2,06
04-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192405;;;6.829,00;$27.011,83;UF  0,25
04-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192406;;;890;$27.011,83;UF  0,03
04-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192411;;;27.268,00;$27.011,83;UF  1,01
04-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192412;;;280;$27.011,83;UF  0,01
04-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192413;;;1.590,00;$27.011,83;UF  0,06
04-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192417;;;16.891,00;$27.011,83;UF  0,63
04-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192419;;;55.235,00;$27.011,83;UF  2,04
04-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192420;;;38990;$27.011,83;UF  1,44
04-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192421;;;1.414,00;$27.011,83;UF  0,05
04-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192424;;;54.642,00;$27.011,83;UF  2,02
04-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192436;;;62265;$27.011,83;UF  2,31
04-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192437;;;55236;$27.011,83;UF  2,04
04-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192438;;;29.305,00;$27.011,83;UF  1,08
04-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192440;;;7.545,00;$27.011,83;UF  0,28
04-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192441;;;2.804,00;$27.011,83;UF  0,10
04-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1192503;;;1.590,00;$27.011,83;UF  0,06
06-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;BH-1009-WILL MALDONADO MOYANO;1193258;BH;1009;121835;$27.015,43;UF  4,51
06-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;FE-542-TRANSPORTES ZARI LTDA.;1205856;FE;542;500.000,00;$27.015,43;UF  18,51
06-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;CAJA CHICA Las Condes;1192947;;;288.983,00;$27.015,43;UF  10,70
06-05-2019;Las Condes;Insumos Administración;33-1172547-ING. Y CONSTRUCCION RICARDO RODRIGUEZ Y;1249564;33;1172547;220.000,00;$27.015,43;UF  8,14
08-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;FE-216635-HORMIGONES BICENTENARIO S.A.;1214388;FE;216635;2.060.119,00;$27.019,02;UF  76,25
08-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1195433;;;253.860,00;$27.019,02;UF  9,40
08-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1195441;;;19.950,00;$27.019,02;UF  0,74
08-05-2019;Las Condes;Telecomunicaciones y Alarmas;FE-38143166-ENTEL PCS TELECOMUNICACIONES SA.;1266088;FE;38143166;213.780,00;$27.019,02;UF  7,91
09-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;FE-1457-SERV. INT. INFORMATICOS Y TRANSPORTES FANN;1195890;FE;1457;229.000,00;$27.020,82;UF  8,47
09-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;FE-1451-SERV. INT. INFORMATICOS Y TRANSPORTES FANN;1195918;FE;1451;185.000,00;$27.020,82;UF  6,85
09-05-2019;Las Condes;Gastos por Arriendos Operacionales;FE-487-BIMAQ S.A.;1196346;FE;487;1.426.000,00;$27.020,82;UF  52,77
10-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;CAJA CHICA Las Condes;1197410;;;512.863,00;$27.023,43;UF  18,98
10-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;FE-97938347-SODIMAC S.A.;1197081;FE;97938347;26.060,00;$27.023,43;UF  0,96
10-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;FE-47874-COMERCIAL FERNAPET LTDA;1197084;FE;47874;23.496,00;$27.023,43;UF  0,87
10-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;FE-14358-CNP SPA;1197087;FE;14358;34.831,00;$27.023,43;UF  1,29
10-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197521;;;6880;$27.023,43;UF  0,25
10-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197580;;;19.503,00;$27.023,43;UF  0,72
10-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197588;;;2.895,00;$27.023,43;UF  0,11
10-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197594;;;145.826,00;$27.023,43;UF  5,40
10-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197606;;;3.692.999,00;$27.023,43;UF  136,66
10-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197608;;;6.880,00;$27.023,43;UF  0,25
10-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197611;;;3.600,00;$27.023,43;UF  0,13
10-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197612;;;213;$27.023,43;UF  0,01
10-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197614;;;2721;$27.023,43;UF  0,10
10-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197616;;;4.200,00;$27.023,43;UF  0,16
10-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197617;;;1.600,00;$27.023,43;UF  0,06
10-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197622;;;5.053,00;$27.023,43;UF  0,19
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197916;;;2600;$27.026,04;UF  0,10
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197917;;;2.443,00;$27.026,04;UF  0,09
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197918;;;1.590,00;$27.026,04;UF  0,06
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197920;;;3.055,00;$27.026,04;UF  0,11
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197921;;;213;$27.026,04;UF  0,01
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197926;;;690;$27.026,04;UF  0,03
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197927;;;907;$27.026,04;UF  0,03
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197940;;;2.380,00;$27.026,04;UF  0,09
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197944;;;708;$27.026,04;UF  0,03
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197946;;;2600;$27.026,04;UF  0,10
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197947;;;1.544,00;$27.026,04;UF  0,06
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197949;;;48.880,00;$27.026,04;UF  1,81
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197950;;;4.265,00;$27.026,04;UF  0,16
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197951;;;8.602,00;$27.026,04;UF  0,32
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197952;;;13.659,00;$27.026,04;UF  0,51
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197953;;;853;$27.026,04;UF  0,03
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197956;;;3.628,00;$27.026,04;UF  0,13
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198069;;;3.560,00;$27.026,04;UF  0,13
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198072;;;5.531,00;$27.026,04;UF  0,20
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198075;;;9.868,00;$27.026,04;UF  0,37
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198076;;;28996;$27.026,04;UF  1,07
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198083;;;16581;$27.026,04;UF  0,61
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198098;;;570.457,00;$27.026,04;UF  21,11
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197958;;;1.707,00;$27.026,04;UF  0,06
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197965;;;1465;$27.026,04;UF  0,05
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197967;;;33764;$27.026,04;UF  1,25
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197968;;;2.922,00;$27.026,04;UF  0,11
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197969;;;880;$27.026,04;UF  0,03
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197971;;;7.182,00;$27.026,04;UF  0,27
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197973;;;2.895,00;$27.026,04;UF  0,11
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197974;;;3.600,00;$27.026,04;UF  0,13
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197976;;;890;$27.026,04;UF  0,03
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197979;;;1.448,00;$27.026,04;UF  0,05
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197980;;;1.980,00;$27.026,04;UF  0,07
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197981;;;1.600,00;$27.026,04;UF  0,06
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197984;;;2.300,00;$27.026,04;UF  0,09
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197987;;;853;$27.026,04;UF  0,03
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197994;;;8.294,00;$27.026,04;UF  0,31
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197996;;;3.539,00;$27.026,04;UF  0,13
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197997;;;1.814,00;$27.026,04;UF  0,07
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197998;;;1.167,00;$27.026,04;UF  0,04
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198000;;;10.734,00;$27.026,04;UF  0,40
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198004;;;4.600,00;$27.026,04;UF  0,17
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198012;;;4.632,00;$27.026,04;UF  0,17
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198015;;;2.443,00;$27.026,04;UF  0,09
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198017;;;2.721,00;$27.026,04;UF  0,10
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198023;;;1416;$27.026,04;UF  0,05
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198043;;;1.803,00;$27.026,04;UF  0,07
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198045;;;890;$27.026,04;UF  0,03
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198047;;;853;$27.026,04;UF  0,03
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198048;;;4.783,00;$27.026,04;UF  0,18
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198049;;;1.590,00;$27.026,04;UF  0,06
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198050;;;733;$27.026,04;UF  0,03
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198051;;;2.099,00;$27.026,04;UF  0,08
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198052;;;890;$27.026,04;UF  0,03
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198053;;;38.156,00;$27.026,04;UF  1,41
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198054;;;2.227,00;$27.026,04;UF  0,08
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198055;;;500;$27.026,04;UF  0,02
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198056;;;890;$27.026,04;UF  0,03
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198057;;;5.090,00;$27.026,04;UF  0,19
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198058;;;9.853,00;$27.026,04;UF  0,36
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198059;;;14.208,00;$27.026,04;UF  0,53
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198060;;;3.453,00;$27.026,04;UF  0,13
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198062;;;8841;$27.026,04;UF  0,33
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198064;;;48.070,00;$27.026,04;UF  1,78
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198066;;;2.290,00;$27.026,04;UF  0,08
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198108;;;44.122,00;$27.026,04;UF  1,63
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197957;;;1.590,00;$27.026,04;UF  0,06
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197959;;;853;$27.026,04;UF  0,03
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197961;;;1.590,00;$27.026,04;UF  0,06
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197964;;;1.590,00;$27.026,04;UF  0,06
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197977;;;8.990,00;$27.026,04;UF  0,33
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197983;;;853;$27.026,04;UF  0,03
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197985;;;853;$27.026,04;UF  0,03
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197986;;;690;$27.026,04;UF  0,03
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197988;;;1.590,00;$27.026,04;UF  0,06
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197991;;;8.990,00;$27.026,04;UF  0,33
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198007;;;1.590,00;$27.026,04;UF  0,06
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198009;;;1.590,00;$27.026,04;UF  0,06
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198022;;;3.570,00;$27.026,04;UF  0,13
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198029;;;1.590,00;$27.026,04;UF  0,06
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198032;;;1.590,00;$27.026,04;UF  0,06
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198034;;;1.590,00;$27.026,04;UF  0,06
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198036;;;1.590,00;$27.026,04;UF  0,06
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198054;;;690;$27.026,04;UF  0,03
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197923;;;1.590,00;$27.026,04;UF  0,06
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197925;;;1.590,00;$27.026,04;UF  0,06
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197928;;;1.590,00;$27.026,04;UF  0,06
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197930;;;3.180,00;$27.026,04;UF  0,12
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197937;;;4.200,00;$27.026,04;UF  0,16
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197944;;;1.590,00;$27.026,04;UF  0,06
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198077;;;700;$27.026,04;UF  0,03
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198078;;;4.256,00;$27.026,04;UF  0,16
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1198089;;;53.637,00;$27.026,04;UF  1,98
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197925;;;2.227,00;$27.026,04;UF  0,08
11-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1197925;;;16.851,00;$27.026,04;UF  0,62
14-05-2019;Las Condes;Gastos por Herramientas Menores;FE-6111-HECTOR URBINA PAREDES;1200620;FE;6111;13.040,00;$27.033,88;UF  0,48
14-05-2019;Las Condes;Gastos Generales;CAMILO VALENZUELA RIVEROS;1199642;;;7.000,00;$27.033,88;UF  0,26
14-05-2019;Las Condes;Gastos Generales;CAMILO VALENZUELA RIVEROS;1199669;;;10.500,00;$27.033,88;UF  0,39
14-05-2019;Las Condes;Insumos Administración;FE-6111-HECTOR URBINA PAREDES;1200620;FE;6111;104.000,00;$27.033,88;UF  3,85
15-05-2019;Las Condes;Subcontratos;FE-498-SERVICIO DE TRANSPORTE TERRESTE Y PAVIMENTA;1201188;FE;498;500.000,00;$27.036,49;UF  18,49
15-05-2019;Las Condes;Subcontratos;FEº-219-CONSTRUCTORA M & A SPA;1201192;FE;219;4.799.996,00;$27.036,49;UF  177,54
15-05-2019;Las Condes;Gastos por Arriendos Operacionales;FE-21270-DOM S.A.;1214868;FE;21270;6111111;$27.036,49;UF  226,03
16-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1202919;;;3180;$27.039,10;UF  0,12
16-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1202921;;;15.200,00;$27.039,10;UF  0,56
16-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1202924;;;2.600,00;$27.039,10;UF  0,10
17-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1203748;;;1.416,00;$27.041,72;UF  0,05
17-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1203757;;;440;$27.041,72;UF  0,02
17-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1203771;;;48880;$27.041,72;UF  1,81
17-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1203775;;;13.845,00;$27.041,72;UF  0,51
17-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1203786;;;2.259,00;$27.041,72;UF  0,08
17-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1203795;;;280;$27.041,72;UF  0,01
17-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1203755;;;1590;$27.041,72;UF  0,06
17-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1203764;;;1707;$27.041,72;UF  0,06
17-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1203772;;;690;$27.041,72;UF  0,03
17-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1203773;;;853;$27.041,72;UF  0,03
17-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1203782;;;8.369,00;$27.041,72;UF  0,31
17-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1203801;;;7.670,00;$27.041,72;UF  0,28
17-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1203804;;;853;$27.041,72;UF  0,03
17-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1203806;;;1.066,00;$27.041,72;UF  0,04
17-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1203761;;;907;$27.041,72;UF  0,03
17-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1203770;;;1.416,00;$27.041,72;UF  0,05
17-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1203779;;;3.501,00;$27.041,72;UF  0,13
17-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1203784;;;1.814,00;$27.041,72;UF  0,07
17-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;CAJA CHICA Las Condes;1203025;;;369.454,00;$27.041,72;UF  13,66
17-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1203776;;;21.311,00;$27.041,72;UF  0,79
17-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1203789;;;6.829,00;$27.041,72;UF  0,25
17-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1203746;;;42.622,00;$27.041,72;UF  1,58
17-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1203750;;;13.760,00;$27.041,72;UF  0,51
17-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1203753;;;15.089,00;$27.041,72;UF  0,56
17-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1203763;;;3.900,00;$27.041,72;UF  0,14
17-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1203766;;;1.544,00;$27.041,72;UF  0,06
18-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1203937;;;1.544,00;$27.044,33;UF  0,06
18-05-2019;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1204074;;;1.544,00;$27.044,33;UF  0,06
